Bit Depth,Hole Depth,On Bottom ROP,Weight on Bit,Block Height,Hook Load,Rotary RPM,Rotary Torque,Standpipe Pressure,3rd Party Gas,Meters Per Hour,Minutes Per Meter,Total Pump Output,DD-MMM-YYYY,HH:MM:SS
1446.92,1446.92,21.26,4.2,75.8,61.9,31,302.667,15082,-999.25,21.26,2.82,1.49,22-Mar-07,2:43:40
1447,1447,21.26,3.5,75.8,62.5,35,268.667,15034,-999.25,21.26,2.82,1.5,22-Mar-07,2:43:50
1447.06,1447.06,23.55,4.9,75.7,59.7,33,272.001,14758,-999.25,23.55,2.55,1.49,22-Mar-07,2:44:00
1447.09,1447.09,23.55,6.1,75.7,59.3,33,359.334,15286,-999.25,23.55,2.55,1.49,22-Mar-07,2:44:10
1447.13,1447.13,23.55,3.9,75.6,61.3,33,357.334,15551,-999.25,23.55,2.55,1.49,22-Mar-07,2:44:20
1447.19,1447.19,23.55,4.4,75.6,60.3,32,312.001,15124,-999.25,23.55,2.55,1.49,22-Mar-07,2:44:30
1447.26,1447.26,16.66,3.5,75.5,60.8,30,289.334,15191,-999.25,16.66,3.6,1.49,22-Mar-07,2:44:40
1447.3,1447.3,16.66,4.2,75.4,61.1,30,341.334,15230,-999.25,16.66,3.6,1.49,22-Mar-07,2:44:50
1447.37,1447.37,16.66,3.1,75.4,61.5,33,281.334,15251,-999.25,16.66,3.6,1.49,22-Mar-07,2:45:00
1447.42,1447.42,23.2,3.5,75.3,61.5,30,300.667,14923,-999.25,23.2,2.59,1.49,22-Mar-07,2:45:10
1447.47,1447.47,23.2,3.1,75.3,62.4,33,276.001,14950,-999.25,23.2,2.59,1.5,22-Mar-07,2:45:20
1447.57,1447.57,23.2,5.8,75.2,60.4,32,275.334,14663,-999.25,23.2,2.59,1.5,22-Mar-07,2:45:30
1447.57,1447.57,23.2,6.2,75.1,60.4,30,353.334,15517,-999.25,23.2,2.59,1.49,22-Mar-07,2:45:40
1447.65,1447.65,17.5,4.6,75.1,61.1,33,299.334,15528,-999.25,17.5,3.43,1.49,22-Mar-07,2:45:50
1447.68,1447.68,17.5,5.3,75.1,61.2,31,333.334,15316,-999.25,17.5,3.43,1.49,22-Mar-07,2:46:00
1447.77,1447.77,17.5,3.8,75,61.1,31,296.667,15216,-999.25,17.5,3.43,1.49,22-Mar-07,2:46:10
1447.81,1447.81,26.08,4,74.9,61,32,302.001,15113,-999.25,26.08,2.3,1.49,22-Mar-07,2:46:20
1447.9,1447.9,26.08,5.1,74.9,61.2,34,299.334,15045,-999.25,26.08,2.3,1.49,22-Mar-07,2:46:30
1447.9,1447.9,26.08,4.7,74.8,61.5,32,306.667,15195,-999.25,26.08,2.3,1.49,22-Mar-07,2:46:40
1448,1448,19.85,3.9,74.8,61.8,33,285.334,15097,-999.25,19.85,3.02,1.49,22-Mar-07,2:46:50
1448.03,1448.03,19.85,4.5,74.7,62,30,317.334,15230,-999.25,19.85,3.02,1.49,22-Mar-07,2:47:00
1448.11,1448.11,19.85,3.9,74.7,61.8,31,289.334,15177,-999.25,19.85,3.02,1.49,22-Mar-07,2:47:10
1448.17,1448.17,19.85,3.5,74.6,61.4,31,295.334,14897,-999.25,19.85,3.02,1.49,22-Mar-07,2:47:20
1448.22,1448.22,18.88,3.1,74.5,61.9,33,300.001,14933,-999.25,18.88,3.18,1.49,22-Mar-07,2:47:30
1448.28,1448.28,18.88,4,74.5,61.7,31,312.001,15104,-999.25,18.88,3.18,1.49,22-Mar-07,2:47:40
1448.32,1448.32,18.88,3.3,74.4,62.1,32,299.334,15109,-999.25,18.88,3.18,1.49,22-Mar-07,2:47:50
1448.39,1448.39,18.88,2.8,74.4,62,33,283.334,14864,-999.25,18.88,3.18,1.49,22-Mar-07,2:48:00
1448.44,1448.44,22.05,2.9,74.3,61.9,31,290.667,14826,-999.25,22.05,2.72,1.49,22-Mar-07,2:48:10
1448.51,1448.51,22.05,3.2,74.3,62.3,33,284.001,14791,-999.25,22.05,2.72,1.49,22-Mar-07,2:48:20
1448.57,1448.57,22.05,3.1,74.2,62.3,33,286.001,14835,-999.25,22.05,2.72,1.49,22-Mar-07,2:48:30
1448.64,1448.64,19.84,3.4,74.1,61.7,33,296.667,14824,-999.25,19.84,3.02,1.49,22-Mar-07,2:48:40
1448.68,1448.68,19.84,5.6,74.1,59.6,32,272.667,14701,-999.25,19.84,3.02,1.49,22-Mar-07,2:48:50
1448.72,1448.72,19.84,6.9,74,58.8,33,270.667,14701,-999.25,19.84,3.02,1.49,22-Mar-07,2:49:00
1448.72,1448.72,19.84,6.5,74,57.7,33,273.334,14718,-999.25,19.84,3.02,1.49,22-Mar-07,2:49:10
1448.75,1448.75,19.84,7.2,74,57.9,33,266.001,14652,-999.25,19.84,3.02,1.49,22-Mar-07,2:49:20
1448.75,1448.75,19.84,6.1,74,58.3,31,328.667,14956,-999.25,19.84,3.02,1.49,22-Mar-07,2:49:30
1448.77,1448.77,19.84,4.7,74,61.3,32,344.001,15431,-999.25,19.84,3.02,1.49,22-Mar-07,2:49:40
1448.86,1448.86,11.06,4.3,73.9,60.9,33,302.001,15129,-999.25,11.06,5.42,1.49,22-Mar-07,2:49:50
1448.88,1448.88,11.06,4.2,73.9,61.7,32,316.001,15178,-999.25,11.06,5.42,1.49,22-Mar-07,2:50:00
1448.96,1448.96,11.06,3.1,73.8,61.6,32,286.001,15034,-999.25,11.06,5.42,1.49,22-Mar-07,2:50:10
1449.04,1449.04,21.73,2.9,73.8,61.3,30,286.667,14869,-999.25,21.73,2.76,1.49,22-Mar-07,2:50:20
1449.12,1449.12,21.73,4.2,73.7,60.5,31,314.667,14896,-999.25,21.73,2.76,1.49,22-Mar-07,2:50:30
1449.16,1449.16,21.73,4.4,73.6,60.8,32,307.334,15099,-999.25,21.73,2.76,1.49,22-Mar-07,2:50:40
1449.18,1449.18,21.73,4.6,73.5,62,30,309.334,15080,-999.25,21.73,2.76,1.49,22-Mar-07,2:50:50
1449.25,1449.25,18.41,2.3,73.5,62.6,33,264.001,15056,-999.25,18.41,3.26,1.49,22-Mar-07,2:51:00
1449.32,1449.32,18.41,3.1,73.5,61.2,31,274.667,14771,-999.25,18.41,3.26,1.49,22-Mar-07,2:51:10
1449.38,1449.38,18.41,4.5,73.4,60.2,31,299.334,14917,-999.25,18.41,3.26,1.49,22-Mar-07,2:51:20
1449.42,1449.42,21.63,3.4,73.3,61.4,33,294.001,15028,-999.25,21.63,2.77,1.49,22-Mar-07,2:51:30
1449.46,1449.46,21.63,4.4,73.3,60.5,32,290.001,14885,-999.25,21.63,2.77,1.49,22-Mar-07,2:51:40
1449.53,1449.53,21.63,3.4,73.3,60.9,31,297.334,14991,-999.25,21.63,2.77,1.49,22-Mar-07,2:51:50
1449.59,1449.59,21.63,3.3,73.2,61,30,294.001,15021,-999.25,21.63,2.77,1.49,22-Mar-07,2:52:00
1449.63,1449.63,21.73,3.1,73.1,62.5,32,290.667,15014,-999.25,21.73,2.76,1.49,22-Mar-07,2:52:10
1449.7,1449.7,21.73,2.7,73.1,62.2,33,272.001,14861,-999.25,21.73,2.76,1.5,22-Mar-07,2:52:20
1449.75,1449.75,21.73,3,73,62,31,290.667,14833,-999.25,21.73,2.76,1.49,22-Mar-07,2:52:30
1449.83,1449.83,20.26,2.6,73,61.7,31,273.334,14796,-999.25,20.26,2.96,1.49,22-Mar-07,2:52:40
1449.86,1449.86,20.26,3.2,72.9,62,31,289.334,14902,-999.25,20.26,2.96,1.49,22-Mar-07,2:52:50
1449.94,1449.94,20.26,2.7,72.8,62.2,32,273.334,14867,-999.25,20.26,2.96,1.49,22-Mar-07,2:53:00
1449.99,1449.99,20.26,3.2,72.8,61.8,31,280.667,14810,-999.25,20.26,2.96,1.49,22-Mar-07,2:53:10
1450.06,1450.06,19.77,3,72.7,62.2,33,274.667,14815,-999.25,19.77,3.04,1.5,22-Mar-07,2:53:20
1450.08,1450.08,19.77,3,72.7,62.5,33,292.667,14828,-999.25,19.77,3.04,1.49,22-Mar-07,2:53:30
1450.16,1450.16,19.77,3.1,72.6,62.3,32,261.334,14707,-999.25,19.77,3.04,1.5,22-Mar-07,2:53:40
1450.23,1450.23,22.78,3.8,72.6,60.4,31,287.334,14837,-999.25,22.78,2.63,1.49,22-Mar-07,2:53:50
1450.24,1450.24,22.78,3.4,72.5,62.8,35,293.334,14977,-999.25,22.78,2.63,1.5,22-Mar-07,2:54:00
1450.31,1450.31,22.78,2.8,72.5,62.7,35,262.667,14700,-999.25,22.78,2.63,1.5,22-Mar-07,2:54:10
1450.37,1450.37,22.78,4,72.4,60.8,31,282.001,14732,-999.25,22.78,2.63,1.49,22-Mar-07,2:54:20
1450.4,1450.4,16.34,4.1,72.3,62.1,32,303.334,14979,-999.25,16.34,3.67,1.49,22-Mar-07,2:54:30
1450.48,1450.48,16.34,3.7,72.3,61.6,32,271.334,14892,-999.25,16.34,3.67,1.49,22-Mar-07,2:54:40
1450.53,1450.53,16.34,4.2,72.2,61.3,30,326.001,15143,-999.25,16.34,3.67,1.49,22-Mar-07,2:54:50
1450.59,1450.59,16.34,2.4,72.2,62.2,33,284.001,15212,-999.25,16.34,3.67,1.49,22-Mar-07,2:55:00
1450.68,1450.68,22.51,2.7,72.1,61.5,30,278.001,14819,-999.25,22.51,2.66,1.49,22-Mar-07,2:55:10
1450.72,1450.72,22.51,2.9,72,62.4,31,289.334,14941,-999.25,22.51,2.66,1.49,22-Mar-07,2:55:20
1450.8,1450.8,24.66,3.1,72,61.9,33,278.001,14934,-999.25,24.66,2.43,1.5,22-Mar-07,2:55:30
1450.84,1450.84,24.66,3,71.9,62.6,32,295.334,14905,-999.25,24.66,2.43,1.49,22-Mar-07,2:55:40
1450.92,1450.92,24.66,2.9,71.9,61.7,31,287.334,14790,-999.25,24.66,2.43,1.49,22-Mar-07,2:55:50
1450.98,1450.98,24.66,3.2,71.8,61.4,29,292.667,14983,-999.25,24.66,2.43,1.49,22-Mar-07,2:56:00
1451.05,1451.05,20.6,3,71.7,62.4,34,270.667,14984,-999.25,20.6,2.91,1.5,22-Mar-07,2:56:10
1451.09,1451.09,20.6,3.6,71.7,61.4,32,286.667,14850,-999.25,20.6,2.91,1.49,22-Mar-07,2:56:20
1451.12,1451.12,20.6,3.4,71.6,62.2,32,302.001,14964,-999.25,20.6,2.91,1.49,22-Mar-07,2:56:30
1451.22,1451.22,23.44,3.2,71.6,62.4,33,297.334,14930,-999.25,23.44,2.56,1.49,22-Mar-07,2:56:40
1451.26,1451.26,23.44,2.4,71.5,62.5,35,264.667,14839,-999.25,23.44,2.56,1.5,22-Mar-07,2:56:50
1451.28,1451.28,23.44,3.5,71.5,62.1,32,290.667,14851,-999.25,23.44,2.56,1.5,22-Mar-07,2:57:00
1451.36,1451.36,23.44,2.6,71.4,62.8,34,284.001,14849,-999.25,23.44,2.56,1.5,22-Mar-07,2:57:10
1451.42,1451.42,17,2.9,71.3,62.2,32,293.334,14849,-999.25,17,3.53,1.49,22-Mar-07,2:57:20
1451.45,1451.45,17,2.9,71.3,62.5,32,285.334,14837,-999.25,17,3.53,1.49,22-Mar-07,2:57:30
1451.53,1451.53,17,2.9,71.3,63,35,290.667,14799,-999.25,17,3.53,1.5,22-Mar-07,2:57:40
1451.59,1451.59,17,3.2,71.2,61.8,33,292.001,14688,-999.25,17,3.53,1.5,22-Mar-07,2:57:50
1451.61,1451.61,21.16,3.9,71.1,62,32,308.001,14948,-999.25,21.16,2.83,1.49,22-Mar-07,2:58:00
1451.69,1451.69,21.16,4,71.1,62.2,33,293.334,14935,-999.25,21.16,2.83,1.5,22-Mar-07,2:58:10
1451.69,1451.69,21.16,3.1,71,61.9,34,290.001,14879,-999.25,21.16,2.83,1.5,22-Mar-07,2:58:20
1451.75,1451.75,21.16,3,71,62.2,35,282.001,14639,-999.25,21.16,2.83,1.5,22-Mar-07,2:58:30
1451.82,1451.82,16.26,3.4,71,62.4,35,263.334,14688,-999.25,16.26,3.69,1.5,22-Mar-07,2:58:40
1451.86,1451.86,16.26,4.4,70.9,61.4,31,322.001,15049,-999.25,16.26,3.69,1.49,22-Mar-07,2:58:50
1451.9,1451.9,16.26,2.2,70.9,62.5,34,285.334,15091,-999.25,16.26,3.69,1.5,22-Mar-07,2:59:00
1451.98,1451.98,16.26,3.5,70.8,61.6,31,272.001,14699,-999.25,16.26,3.69,1.49,22-Mar-07,2:59:10
1452.01,1452.01,19.81,3.9,70.7,61.7,30,309.334,15040,-999.25,19.81,3.03,1.49,22-Mar-07,2:59:20
1452.09,1452.09,19.81,3.3,70.7,61.9,32,285.334,15037,-999.25,19.81,3.03,1.49,22-Mar-07,2:59:30
1452.15,1452.15,19.81,3.3,70.6,62,34,280.001,14897,-999.25,19.81,3.03,1.5,22-Mar-07,2:59:40
1452.17,1452.17,19.81,3.2,70.6,62.2,32,292.667,14854,-999.25,19.81,3.03,1.49,22-Mar-07,2:59:50
1452.25,1452.25,18.16,3.7,70.5,61.2,32,296.667,14904,-999.25,18.16,3.3,1.49,22-Mar-07,3:00:00
1452.31,1452.31,18.16,3.3,70.5,61.4,31,294.667,14942,-999.25,18.16,3.3,1.49,22-Mar-07,3:00:10
1452.37,1452.37,18.16,3,70.4,62.4,34,268.001,14946,-999.25,18.16,3.3,1.5,22-Mar-07,3:00:20
1452.39,1452.39,18.16,3.7,70.3,62,32,290.001,14852,-999.25,18.16,3.3,1.49,22-Mar-07,3:00:30
1452.48,1452.48,18.23,3.2,70.3,62.5,34,281.334,14836,-999.25,18.23,3.29,1.5,22-Mar-07,3:00:40
1452.53,1452.53,18.23,3.8,70.2,60.8,31,285.334,14910,-999.25,18.23,3.29,1.49,22-Mar-07,3:00:50
1452.57,1452.57,18.23,3.7,70.2,62.5,33,290.667,14989,-999.25,18.23,3.29,1.49,22-Mar-07,3:01:00
1452.67,1452.67,23.51,3.5,70.1,61.8,33,302.667,14915,-999.25,23.51,2.55,1.49,22-Mar-07,3:01:10
1452.72,1452.72,23.51,2.7,70,61.9,33,302.667,15081,-999.25,23.51,2.55,1.49,22-Mar-07,3:01:20
1452.78,1452.78,23.51,4.5,70,61.2,32,294.667,14879,-999.25,23.51,2.55,1.49,22-Mar-07,3:01:30
1452.84,1452.84,21.7,3.1,69.9,61.4,32,278.001,14946,-999.25,21.7,2.76,1.49,22-Mar-07,3:01:40
1452.86,1452.86,21.7,4,69.9,62.1,31,306.001,15036,-999.25,21.7,2.76,1.49,22-Mar-07,3:01:50
1452.94,1452.94,21.7,2.8,69.8,62.4,32,270.667,15001,-999.25,21.7,2.76,1.49,22-Mar-07,3:02:00
1452.98,1452.98,21.7,2.6,69.8,62.2,33,270.001,14754,-999.25,21.7,2.76,1.49,22-Mar-07,3:02:10
1453.04,1453.04,19.49,2.6,69.7,61.7,32,266.667,14696,-999.25,19.49,3.08,1.49,22-Mar-07,3:02:20
1453.11,1453.11,19.49,3.9,69.7,61.5,32,273.334,14718,-999.25,19.49,3.08,1.49,22-Mar-07,3:02:30
1453.13,1453.13,19.49,4.4,69.6,62,31,306.001,15049,-999.25,19.49,3.08,1.49,22-Mar-07,3:02:40
1453.21,1453.21,20.04,2.4,69.6,62.4,32,272.667,15005,-999.25,20.04,2.99,1.49,22-Mar-07,3:02:50
1453.29,1453.29,20.04,3,69.5,61.7,31,278.667,14776,-999.25,20.04,2.99,1.49,22-Mar-07,3:03:00
1453.34,1453.34,20.04,3.3,69.4,61.4,31,280.001,14858,-999.25,20.04,2.99,1.49,22-Mar-07,3:03:10
1453.36,1453.36,20.04,3.2,69.4,62.4,32,281.334,14884,-999.25,20.04,2.99,1.49,22-Mar-07,3:03:20
1453.36,1453.36,20.04,1.1,69.3,63.2,36,255.334,14801,-999.25,20.04,2.99,1.5,22-Mar-07,3:03:30
1453.36,1453.36,20.04,0,69.3,63.5,38,210.001,14219,-999.25,20.04,2.99,1.51,22-Mar-07,3:03:40
1453.36,1453.36,20.04,0,69.3,63.8,39,193.334,13939,-999.25,20.04,2.99,1.51,22-Mar-07,3:03:50
1453.36,1453.36,20.04,0,69.3,63.9,40,186.001,13854,-999.25,20.04,2.99,1.51,22-Mar-07,3:04:00
1453.36,1453.36,20.04,0,69.3,64,40,182.001,13806,-999.25,20.04,2.99,1.51,22-Mar-07,3:04:10
1453.36,1453.36,20.04,0,69.3,64.1,41,179.334,13768,-999.25,20.04,2.99,1.51,22-Mar-07,3:04:20
1453.36,1453.36,20.04,0,69.3,64.1,42,174.001,13740,-999.25,20.04,2.99,1.51,22-Mar-07,3:04:30
1453.36,1453.36,20.04,0,69.3,64.2,42,168.001,13710,-999.25,20.04,2.99,1.51,22-Mar-07,3:04:40
1453.36,1453.36,20.04,0,69.3,64.2,42,166.001,13689,-999.25,20.04,2.99,1.51,22-Mar-07,3:04:50
1453.36,1453.36,20.04,0,69.3,64.2,28,160.001,13671,-999.25,20.04,2.99,1.51,22-Mar-07,3:05:00
1453.36,1453.36,20.04,0,69.3,64.3,29,157.334,13652,-999.25,20.04,2.99,1.51,22-Mar-07,3:05:10
1452.84,1453.36,0,0.6,69.9,70.7,29,1224.67,13646,-999.25,0,0,1.52,22-Mar-07,3:05:20
1450.67,1453.36,0,0,72,69.8,7,662.668,13575,-999.25,0,0,1.52,22-Mar-07,3:05:30
1448,1453.36,0,0,74.7,67.8,0,0,13493,-999.25,0,0,1.52,22-Mar-07,3:05:40
1445.12,1453.36,0,0,77.6,68.4,0,0,13496,-999.25,0,0,1.51,22-Mar-07,3:05:50
1442.05,1453.36,0,0,80.7,68.9,0,0,4018,-999.25,0,0,0,22-Mar-07,3:06:00
1440.11,1453.36,0,0,82.7,69.7,0,0,42,-999.25,0,0,0,22-Mar-07,3:06:10
1440.15,1453.36,0,0,82.6,63.2,0,0,253,-999.25,0,0,0,22-Mar-07,3:06:20
1440.15,1453.36,0,0,82.6,30.6,0,0,253,-999.25,0,0,0,22-Mar-07,3:06:30
1440.15,1453.36,0,0,82.6,31.1,0,0,253,-999.25,0,0,0,22-Mar-07,3:06:40
1440.15,1453.36,0,0,82.6,30.5,48,584.001,253,-999.25,0,0,0,22-Mar-07,3:06:50
1440.15,1453.36,0,0,83.1,15.4,51,1419.33,253,-999.25,0,0,0,22-Mar-07,3:07:00
1440.15,1453.36,0,0,83.1,15.8,12,46.001,253,-999.25,0,0,0,22-Mar-07,3:07:10
1440.15,1453.36,0,0,83.1,16.6,0,0,253,-999.25,0,0,0,22-Mar-07,3:07:20
1440.15,1453.36,0,0,82.9,17.2,0,0,254,-999.25,0,0,0,22-Mar-07,3:07:30
1440.15,1453.36,0,0,82.9,16.7,0,0,253,-999.25,0,0,0,22-Mar-07,3:07:40
1440.15,1453.36,0,0,82.9,16.7,0,0,253,-999.25,0,0,0,22-Mar-07,3:07:50
1440.15,1453.36,0,0,84.6,17.7,0,0,253,-999.25,0,0,0,22-Mar-07,3:08:00
1440.15,1453.36,0,0,92.4,14.9,0,0,265,-999.25,0,0,0,22-Mar-07,3:08:10
1440.15,1453.36,0,0,92.5,19.8,0,0,273,-999.25,0,0,0,22-Mar-07,3:08:20
1440.15,1453.36,0,0,92.2,20.5,0,0,272,-999.25,0,0,0,22-Mar-07,3:08:30
1440.59,1453.36,0,0,92.3,69.8,0,0,268,-999.25,0,0,0,22-Mar-07,3:08:40
1445.9,1453.36,0,0,91.7,65.1,0,0,263,-999.25,0,0,0,22-Mar-07,3:08:50
1449.74,1453.36,0,0,86.3,64.5,22,13.334,158,-999.25,0,0,0,22-Mar-07,3:09:00
1452.15,1453.36,0,0,82.6,66.9,15,2.001,0,-999.25,0,0,0,22-Mar-07,3:09:10
1452.36,1453.36,0,0,80.1,69.6,6,0,0,-999.25,0,0,0,22-Mar-07,3:09:20
1452.36,1453.36,0,0,80,65.8,0,0,159,-999.25,0,0,0.08,22-Mar-07,3:09:30
1452.36,1453.36,0,0,80,65.7,0,0,4066,-999.25,0,0,1.52,22-Mar-07,3:09:40
1452.36,1453.36,0,0,80,64.9,0,0,9222,-999.25,0,0,1.53,22-Mar-07,3:09:50
1452.36,1453.36,0,0,80,64.2,0,0,12168,-999.25,0,0,1.49,22-Mar-07,3:10:00
1452.36,1453.36,0,0,80,63.9,0,0,12813,-999.25,0,0,1.51,22-Mar-07,3:10:10
1452.36,1453.36,0,0,80,63.8,0,0,12988,-999.25,0,0,1.49,22-Mar-07,3:10:20
1452.36,1453.36,0,0,80,63.7,0,0,13090,-999.25,0,0,1.48,22-Mar-07,3:10:30
1452.36,1453.36,0,0,80,63.7,0,0,13097,-999.25,0,0,1.48,22-Mar-07,3:10:40
1452.36,1453.36,0,0,80,63.7,0,0,13103,-999.25,0,0,1.48,22-Mar-07,3:10:50
1452.36,1453.36,0,0,80,63.7,0,0,13105,-999.25,0,0,1.48,22-Mar-07,3:11:00
1452.36,1453.36,0,0,80,63.8,0,0,13106,-999.25,0,0,1.48,22-Mar-07,3:11:10
1452.36,1453.36,0,0,80,63.8,0,0,13107,-999.25,0,0,1.48,22-Mar-07,3:11:20
1452.36,1453.36,0,0,80,63.8,0,0,13108,-999.25,0,0,1.48,22-Mar-07,3:11:30
1452.36,1453.36,0,0,80,63.8,0,0,13121,-999.25,0,0,1.48,22-Mar-07,3:11:40
1452.36,1453.36,0,0,80,63.8,0,0,13121,-999.25,0,0,1.48,22-Mar-07,3:11:50
1452.36,1453.36,0,0,80,63.8,0,0,13127,-999.25,0,0,1.48,22-Mar-07,3:12:00
1452.36,1453.36,0,0,80,64.2,17,194.001,13129,-999.25,0,0,1.48,22-Mar-07,3:12:10
1452.36,1453.36,0,0,80,64.5,26,430.001,13239,-999.25,0,0,1.51,22-Mar-07,3:12:20
1452.64,1453.36,0,0,80,64.8,27,186.001,13498,-999.25,0,0,1.51,22-Mar-07,3:12:30
1453.07,1453.36,0,0,79.7,64.9,26,182.667,13525,-999.25,0,0,1.51,22-Mar-07,3:12:40
1453.44,1453.44,4.84,0,79.3,64.5,26,190.001,13571,-999.25,4.84,12.41,1.51,22-Mar-07,3:12:50
1453.47,1453.47,4.84,0,78.9,65.2,27,178.667,13569,-999.25,4.84,12.41,1.51,22-Mar-07,3:13:00
1453.52,1453.52,4.84,0,78.9,65.2,31,211.334,13503,-999.25,4.84,12.41,1.51,22-Mar-07,3:13:10
1453.6,1453.6,4.84,1.8,78.8,64.5,33,258.001,13810,-999.25,4.84,12.41,1.51,22-Mar-07,3:13:20
1453.7,1453.7,23.36,3.8,78.7,61.5,27,388.667,14792,-999.25,23.36,2.57,1.49,22-Mar-07,3:13:30
1453.73,1453.73,23.36,4.3,78.6,61.6,30,318.001,15146,-999.25,23.36,2.57,1.48,22-Mar-07,3:13:40
1453.83,1453.83,25.92,3.5,78.6,62.3,33,297.334,15058,-999.25,25.92,2.31,1.48,22-Mar-07,3:13:50
1453.84,1453.84,25.92,3.6,78.5,62.3,33,316.667,14931,-999.25,25.92,2.31,1.48,22-Mar-07,3:14:00
1453.9,1453.9,25.92,3.8,78.5,62.3,34,309.334,14766,-999.25,25.92,2.31,1.49,22-Mar-07,3:14:10
1453.97,1453.97,25.92,3.1,78.4,62,33,281.334,14810,-999.25,25.92,2.31,1.49,22-Mar-07,3:14:20
1454.04,1454.04,20.87,3.5,78.4,61.1,32,310.001,14867,-999.25,20.87,2.87,1.48,22-Mar-07,3:14:30
1454.07,1454.07,20.87,4.4,78.3,61.9,32,331.334,15115,-999.25,20.87,2.87,1.48,22-Mar-07,3:14:40
1454.14,1454.14,20.87,2,78.3,62.9,34,266.667,15115,-999.25,20.87,2.87,1.49,22-Mar-07,3:14:50
1454.17,1454.17,20.87,2.8,78.2,62,33,286.667,14674,-999.25,20.87,2.87,1.48,22-Mar-07,3:15:00
1454.25,1454.25,18.25,3.3,78.2,61.6,33,318.667,14736,-999.25,18.25,3.29,1.48,22-Mar-07,3:15:10
1454.3,1454.3,18.25,2.8,78.1,62.5,33,306.667,14926,-999.25,18.25,3.29,1.48,22-Mar-07,3:15:20
1454.38,1454.38,18.25,3.2,78,61,31,287.334,14742,-999.25,18.25,3.29,1.48,22-Mar-07,3:15:30
1454.39,1454.39,18.25,3.4,78,62,32,299.334,14831,-999.25,18.25,3.29,1.48,22-Mar-07,3:15:40
1454.48,1454.48,18.51,2.9,77.9,62.1,32,284.001,14812,-999.25,18.51,3.24,1.48,22-Mar-07,3:15:50
1454.51,1454.51,18.51,3.7,77.9,61.8,31,299.334,14835,-999.25,18.51,3.24,1.48,22-Mar-07,3:16:00
1454.58,1454.58,18.51,2.2,77.8,62.3,32,275.334,14826,-999.25,18.51,3.24,1.48,22-Mar-07,3:16:10
1454.65,1454.65,21.52,2.5,77.8,62.4,34,266.667,14715,-999.25,21.52,2.79,1.49,22-Mar-07,3:16:20
1454.68,1454.68,21.52,2.6,77.7,62.5,33,276.667,14625,-999.25,21.52,2.79,1.49,22-Mar-07,3:16:30
1454.74,1454.74,21.52,2.9,77.6,61.9,31,289.334,14782,-999.25,21.52,2.79,1.48,22-Mar-07,3:16:40
1454.82,1454.82,21.1,2.6,77.6,62.3,33,281.334,14794,-999.25,21.1,2.84,1.48,22-Mar-07,3:16:50
1454.85,1454.85,21.1,2.5,77.5,62.5,34,286.667,14733,-999.25,21.1,2.84,1.49,22-Mar-07,3:17:00
1454.88,1454.88,21.1,2.7,77.5,62.1,33,274.667,14588,-999.25,21.1,2.84,1.49,22-Mar-07,3:17:10
1454.96,1454.96,21.1,4,77.5,61.7,33,281.334,14587,-999.25,21.1,2.84,1.49,22-Mar-07,3:17:20
1454.98,1454.98,21.1,4.2,77.4,62.1,32,310.667,14947,-999.25,21.1,2.84,1.48,22-Mar-07,3:17:30
1455.05,1455.05,15.73,2.4,77.4,62.4,34,269.334,14837,-999.25,15.73,3.81,1.49,22-Mar-07,3:17:40
1455.13,1455.13,15.73,3.8,77.3,60.8,31,300.667,14808,-999.25,15.73,3.81,1.48,22-Mar-07,3:17:50
1455.19,1455.19,15.73,3.8,77.2,61.9,32,308.001,14986,-999.25,15.73,3.81,1.48,22-Mar-07,3:18:00
1455.26,1455.26,24.76,3.8,77.1,61.4,32,300.667,14758,-999.25,24.76,2.42,1.48,22-Mar-07,3:18:10
1455.26,1455.26,24.76,3.4,77.1,63.2,34,314.001,14957,-999.25,24.76,2.42,1.49,22-Mar-07,3:18:20
1455.38,1455.38,24.76,3,77.1,62.7,34,304.667,14750,-999.25,24.76,2.42,1.49,22-Mar-07,3:18:30
1455.42,1455.42,22.81,3.1,77,62,32,306.001,14910,-999.25,22.81,2.63,1.48,22-Mar-07,3:18:40
1455.49,1455.49,22.81,3,76.9,62.1,32,290.667,14731,-999.25,22.81,2.63,1.48,22-Mar-07,3:18:50
1455.55,1455.55,22.81,2.8,76.8,62,33,286.667,14720,-999.25,22.81,2.63,1.48,22-Mar-07,3:19:00
1455.6,1455.6,20.16,2.2,76.8,62.6,34,284.001,14720,-999.25,20.16,2.98,1.49,22-Mar-07,3:19:10
1455.65,1455.65,20.16,2.6,76.7,62.7,34,284.001,14679,-999.25,20.16,2.98,1.49,22-Mar-07,3:19:20
1455.73,1455.73,20.16,3.3,76.7,62,32,291.334,14737,-999.25,20.16,2.98,1.48,22-Mar-07,3:19:30
1455.8,1455.8,20.16,3,76.6,61.9,32,287.334,14822,-999.25,20.16,2.98,1.48,22-Mar-07,3:19:40
1455.82,1455.82,18.45,2.9,76.5,63,34,296.667,14817,-999.25,18.45,3.25,1.49,22-Mar-07,3:19:50
1455.87,1455.87,18.45,3.7,76.5,62,34,293.334,14672,-999.25,18.45,3.25,1.49,22-Mar-07,3:20:00
1455.93,1455.93,18.45,2.3,76.5,62.6,35,266.001,14744,-999.25,18.45,3.25,1.49,22-Mar-07,3:20:10
